Node,Color
http://www.owl-ontologies.com/unnamed.owl#Biological_physical_continuant,0
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Information%20technology,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Identifiable%20clinical%20information,2
http://purl.org/obo/owl/GO#GO_0052200,0
http://purl.org/obo/owl/GO#GO_0052564,0
http://umbel.org/umbel/rc/HealthCare,0
http://umbel.org/umbel/rc/ServiceEvent,0
http://umbel.org/umbel#Events,0
http://umbel.org/umbel/rc/HelpingAnAgent,0
http://sw.opencyc.org/concept/Mx4rvZdKmpwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rwIN_i5wpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvbyh-JwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvhT1EZwpEbGdrcN5Y29ycA,0
http://www.cyc.com/2003/04/01/cyc#CycLExpression,0
http://www.cyc.com/2003/04/01/cyc#SubLExpression,0
http://www.cyc.com/2003/04/01/cyc#CycLTerm,0
http://sw.opencyc.org/concept/Mx4rvViy-ZwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx8NhB4rvcD6KJwpEbGdrcN5Y29ycB4rIcwFloGUQdeMlsOWYLFB2x4rvViz-5wpEbGdrcN5Y29ycB4rtWvackq1EdiedwAH6RYvSQ,0
http://sw.opencyc.org/concept/Mx4rvViV15wpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx8Ngh4rvrhK-JwpEbGdrcN5Y29ycA2DHiu9WOR2nCkRsZ2tw3ljb3JwHishzAWWgZRB14yWw5ZgsUHbHw2CHivA_XnfnCkRsZ2tw3ljb3JwHishzAWWgZRB14yWw5ZgsUHb,0
http://sw.opencyc.org/concept/Mx8Ngh4rzo0lsBuNEd2AAAACs6hbjx4rvVjRp5wpEbGdrcN5Y29ycA,0
http://umbel.org/umbel/rc/PhysicalEvent,0
http://umbel.org/umbel/rc/PhysicalSituation,0
http://umbel.org/umbel/rc/Situation_Localized,0
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Health%20professions,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Reason,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Reactivate,2
http://sw.opencyc.org/concept/Mx8Ngh4rvrhK-JwpEbGdrcN5Y29ycA2DHiu9WOR2nCkRsZ2tw3ljb3JwHiudVlBKIKYR1oAAAKDJnMWuHiuv7Y0anuxB2J2gvlXLFgwa,0
http://purl.org/obo/owl/GO#GO_0006950,0
http://purl.org/obo/owl/GO#GO_0050896,0
http://purl.org/obo/owl/GO#GO_0006952,0
http://purl.org/obo/owl/GO#GO_0006955,0
http://purl.org/obo/owl/GO#GO_0008150,0
http://micra.com/COSMO/COSMO.owl#OneOrHigherDimensionalThing,0
http://micra.com/COSMO/COSMO.owl#SpatialThing,0
http://micra.com/COSMO/COSMO.owl#spatio-temporal-particular,0
http://micra.com/COSMO/COSMO.owl#GenericLocation,0
http://sw.opencyc.org/concept/Mx4rvVj7rpwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rOElPzMiWEdmAAAACs6hRjg,0
http://sw.opencyc.org/concept/Mx4rvVjaKpwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rKsqUwjRYEdqAAAACs2IMmw,0
http://sw.opencyc.org/concept/Mx4rvVkI75wpEbGdrcN5Y29ycA,0
http://micra.com/COSMO/COSMO.owl#IntelligentAgent,0
http://micra.com/COSMO/COSMO.owl#IntentionalAgent,0
http://swpatho.ag-nbi.de/owldata/swpatho1/swpatho1.owl#Lower_respiratory_tract_neoplasms_C0852127,0
http://swpatho.ag-nbi.de/owldata/swpatho1/swpatho1.owl#Lung_Neoplasms_C0024121,0
http://creationwiki.org/Special:URIResolver/Category-3ACatastrophology,4
http://creationwiki.org/Special:URIResolver/Category-3ACatastrophism,4
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Workers,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Support,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Sustainability,2
http://sw.opencyc.org/concept/Mx8Ngh4rvrhK-JwpEbGdrcN5Y29ycA2DHiu9WOR2nCkRsZ2tw3ljb3JwHitoJRO0QBsR2oAAAAKzS4U5HivMKb4e5s1B1o7tmKlbZQ_H,0
http://sw.opencyc.org/concept/Mx4rHDx7kEAbEdqAAAACs0uFOQ,0
http://sw.opencyc.org/concept/Mx4rCF6xbM1pEdmAAAACs0uFOQ,0
http://sw.opencyc.org/concept/Mx4rvg1ZeJwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rwNRjvpwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvwWND5wpEbGdrcN5Y29ycA,0
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Professions,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Consent,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Consistent,2
http://micra.com/COSMO/COSMO.owl#GroupOfPeople,0
http://micra.com/COSMO/COSMO.owl#AgentiveIntelligentObject,0
http://micra.com/COSMO/COSMO.owl#AgentiveObject,0
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Guidelines,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Paperless,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Responsibility,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Concert,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Practices,2
http://www.w3.org/2001/XMLSchema#IDREFS,0
http://www.w3.org/2001/XMLSchema#ENTITIES,0
http://sw.opencyc.org/concept/Mx8Ngh4rXwPFLADlQdif1I3d7lxgcx4rLvHKZDt6EdaAAACgye-oRQ,0
http://sw.opencyc.org/concept/Mx4rr1IPFgDlQdiPu907ktvffQ,0
http://sw.opencyc.org/concept/Mx8Ngh4rXwPFLADlQdif1I3d7lxgcx4rgswEFm3OEdaAAACgye-oRQ,0
http://sw.opencyc.org/concept/Mx4rvVjxrpwpEbGdrcN5Y29ycA,0
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Debate,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Criteria,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Understanding,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Action%20research,2
http://sw.opencyc.org/concept/Mx4rv0YfN5wpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx8Ngx4rvzqXjJwpEbGdrcN5Y29ycB4rwCgi_JwpEbGdrcN5Y29ycA-XUkVQUkVTRU5UQVRJT05BTC1PQkpFQ1Q,0
http://sw.opencyc.org/concept/Mx4rvVjQ-5wpEbGdrcN5Y29ycA,0
http://dbpedia.org/resource/Egyptian_anime_and_manga_characters,0
http://dbpedia.org/resource/Arab_anime_and_manga_characters,0
http://dbpedia.org/resource/Iraqi_anime_and_manga_characters,0
http://dbpedia.org/resource/Anime_and_manga_characters,0
http://dbpedia.org/resource/Asian_anime_and_manga_characters,0
http://dbpedia.org/resource/Fictional_Arabs,0
http://sw.opencyc.org/concept/Mx8Ngh4rvrhK-JwpEbGdrcN5Y29ycA2DHiu9WOR2nCkRsZ2tw3ljb3JwHitrr4wOtugR24AAAAKzqFFeHiu9_2xknCkRsZ2tw3ljb3Jw,0
http://sw.opencyc.org/concept/Mx4rvf9sZJwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rwImSW5wpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvkNufpwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx8Ngh4rvrhK-JwpEbGdrcN5Y29ycA2DHiu9WOR2nCkRsZ2tw3ljb3JwHiu-Q25-nCkRsZ2tw3ljb3JwHiu_2nfCnCkRsZ2tw3ljb3Jw,0
http://sw.opencyc.org/concept/Mx4rtM0npht0QdiUF94Dipp7Pg,0
http://sw.opencyc.org/concept/Mx4rvViAxJwpEbGdrcN5Y29ycA,0
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Encouraging%20practices,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Pcos,2
http://www.cyc.com/2003/04/01/cyc#AbstractInformationalThing,0
http://www.cyc.com/2003/04/01/cyc#IntangibleIndividual,0
http://www.cyc.com/2003/04/01/cyc#Individual,0
http://www.cyc.com/2003/04/01/cyc#Intangible,0
http://www.cyc.com/2003/04/01/cyc#PartiallyIntangibleIndividual,0
http://sw.opencyc.org/concept/Mx4rvViADZwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rwAKCcZwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx8Ngh4rvrhK-JwpEbGdrcN5Y29ycA2DHiu9WOR2nCkRsZ2tw3ljb3JwHiu9WIANnCkRsZ2tw3ljb3JwHiu9WQf9nCkRsZ2tw3ljb3Jw,0
http://a.com/ontology#Markup_language,6
http://a.com/ontology#Semantic_Web_language,6
http://a.com/ontology#Semantic_Web_technologies,6
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Disease,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Analyzing,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#History,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Politics,2
http://sw.opencyc.org/concept/Mx8Ngx4rvo2DEpwpEbGdrcN5Y29ycB4rwKZol5wpEbGdrcN5Y29ycA2DHiu9WNf2nCkRsZ2tw3ljb3JwCw-GP09CSi0xDYMeK71YgROcKRGxna3DeWNvcnALD4Y_T0JKLTENgx4rwAMkiJwpEbGdrcN5Y29ycB4rvVjqk5wpEbGdrcN5Y29ycB4rwCxk9JwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rwKZol5wpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx8Ngx4rvo2DEpwpEbGdrcN5Y29ycB4rwKZol5wpEbGdrcN5Y29ycA2DHiu9WNf2nCkRsZ2tw3ljb3JwCw-GP09CSi0zDYMeK71YgROcKRGxna3DeWNvcnALD4Y_T0JKLTMNgx4rwAMkiJwpEbGdrcN5Y29ycB4rvVjqk5wpEbGdrcN5Y29ycB4rwCxk9JwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvViD4ZwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvcQCMpwpEbGdrcN5Y29ycA,0
http://www.owl-ontologies.com/unnamed.owl#Communication,0
http://www.owl-ontologies.com/unnamed.owl#Outreach,0
http://www.owl-ontologies.com/unnamed.owl#ExtensionLayerTemplate,0
http://micra.com/COSMO/COSMO.owl#RelationInstance,0
http://micra.com/COSMO/COSMO.owl#Proposition,0
http://www.co-ode.org/sct.owl#QualifierConceptName,0
http://www.co-ode.org/sct.owl#Prescription_status,0
http://www.co-ode.org/sct.owl#Attribute,0
http://sw.opencyc.org/concept/Mx8Ngh4rvVizG5wpEbGdrcN5Y29ycB4rIcwFloGUQdeMlsOWYLFB2w,0
http://sw.opencyc.org/concept/Mx8Ngh4rvVizG5wpEbGdrcN5Y29ycB4rvViAkpwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvVjJn5wpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rv0X-dpwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvViA1pwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvViAzZwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvqZFUZwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx8Ngh4rvrhK-JwpEbGdrcN5Y29ycA2DHiu9WOR2nCkRsZ2tw3ljb3JwHiu9WIDMnCkRsZ2tw3ljb3JwHiu9WIDWnCkRsZ2tw3ljb3Jw,0
http://sw.opencyc.org/concept/Mx8Ngh4rvrhK-JwpEbGdrcN5Y29ycA2DHiu9WOR2nCkRsZ2tw3ljb3JwHiu9WIDWnCkRsZ2tw3ljb3JwHiu9WOX9nCkRsZ2tw3ljb3Jw,0
http://a.com/ontology#Concept,6
http://a.com/ontology#Abstract,6
http://a.com/ontology#Role,6
http://a.com/ontology#OntologicalEntity,6
http://dbpedia.org/resource/Book_arts,0
http://dbpedia.org/resource/Paper_art,0
http://dbpedia.org/resource/Art_media,0
http://sw.opencyc.org/concept/Mx4rvWQcoZwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvcFjVpwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvViOtpwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvWOPwZwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx8Ngh4rvrhK-JwpEbGdrcN5Y29ycA2DHiu9WOR2nCkRsZ2tw3ljb3JwHiu9Y4_BnCkRsZ2tw3ljb3JwHivBDDhZnCkRsZ2tw3ljb3Jw,0
http://sw.opencyc.org/concept/Mx4rwQw4WZwpEbGdrcN5Y29ycA,0
http://colab.cim3.net/file/work/SICoP/ontac/COSMO/COSMO.owl#Gravestone,0
http://colab.cim3.net/file/work/SICoP/ontac/COSMO/COSMO.owl#Tombstone,0
http://colab.cim3.net/file/work/SICoP/ontac/COSMO/COSMO.owl#Monument,0
http://www.owl-ontologies.com/unnamed.owl#Entity-relationship_Diagrams,0
http://www.owl-ontologies.com/unnamed.owl#Function-oriented_Design,0
http://www.owl-ontologies.com/unnamed.owl#Software_Design_Strategies_And_Methods,0
http://sw.opencyc.org/2008/06/10/concept/Mx8Ngx4rvo2DEpwpEbGdrcN5Y29ycB4rvVkKYpwpEbGdrcN5Y29ycA2DHiu9WNf2nCkRsZ2tw3ljb3JwCw-GP09CSi0zDYQeK7_NhUacKRGxna3DeWNvcnALD4Y_T0JKLTMeK71Y9dScKRGxna3DeWNvcnAeK8Cz5VKcKRGxna3DeWNvcnA,0
http://sw.opencyc.org/2008/06/10/concept/Mx8Ngx4rvo2DEpwpEbGdrcN5Y29ycB4rvVkKYpwpEbGdrcN5Y29ycA2DHiu9WNf2nCkRsZ2tw3ljb3JwCw-IP09CSi0zLTMNhB4rv82FRpwpEbGdrcN5Y29ycAsPiD9PQkotMy0zHiu9WPXUnCkRsZ2tw3ljb3JwHivAs-VSnCkRsZ2tw3ljb3Jw,0
http://adobe.com/2009-11-27#InvestmentInLeaseReceivable,0
http://adobe.com/20090828#InvestmentInLeaseReceivable,0
http://sw.opencyc.org/concept/Mx8Ngh4rvtnq8JwpEbGdrcN5Y29ycB4rvcbaO5wpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvloQ8pwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvuuPzZwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rwQr3kpwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx8Ngh4rvtnq8JwpEbGdrcN5Y29ycB4rvXJvEZwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvVjqXZwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvwE_DpwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx8Ngh4rvrhK-JwpEbGdrcN5Y29ycA2DHiu9WOR2nCkRsZ2tw3ljb3JwHisl4nwIrZMR24AAAA6mY_q3Hiuq4E-xqA0R251ZAAKzlvoH,0
http://sw.opencyc.org/concept/Mx4rJeJ8CK2TEduAAAAOpmP6tw,0
http://www.hpl.hp.com/semweb/2003/eg#C1,0
http://www.hpl.hp.com/semweb/2003/eg#C3,0
http://www.hpl.hp.com/semweb/2003/eg#C2,0
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Referrals,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Consultant,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Guidance,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Letters,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Monteiro,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Globalization,2
http://umbel.org/umbel/rc/ConsciousActivity,0
http://umbel.org/umbel/rc/AtLeastPartiallyMentalEvent,0
http://umbel.org/umbel/rc/Event,0
http://umbel.org/umbel/rc/MentalSituation,0
http://www.owl-ontologies.com/unnamed.owl#????????,7
http://www.owl-ontologies.com/unnamed.owl#?????,7
http://www.owl-ontologies.com/unnamed.owl#?????_?????,7
http://www.owl-ontologies.com/unnamed.owl#?????_???????,7
http://www.owl-ontologies.com/unnamed.owl#??????_?????????,0
http://dbpedia.org/resource/Beverage_companies,0
http://dbpedia.org/resource/Food_companies,0
http://dbpedia.org/resource/Food_industry,0
http://dbpedia.org/resource/Food_organizations,0
http://micra.com/COSMO/COSMO.owl#CulturalThing,0
http://micra.com/COSMO/COSMO.owl#HeterogeneousCategory,0
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Information%20governance,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Electronic%20data%20interchange,2
http://www.example.org/ISA05#Man,0
http://www.example.org/ISA05#Male,0
http://umbel.org/umbel/rc/SpatialThing_Localized,0
http://umbel.org/umbel/rc/Boundary_Underspecified,0
http://umbel.org/umbel/rc/Region_Underspecified,0
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Principles,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Data%20protection%20act,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Computerised%20records,2
http://purl.org/obo/owl/FBbt#FBbt_00005179,0
http://purl.org/obo/owl/FBbt#FBbt_00005181,0
http://purl.org/obo/owl/FBbt#FBbt_00005156,0
http://purl.org/obo/owl/FBbt#FBbt_00005177,0
http://sw.opencyc.org/concept/Mx4rvWEA25wpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvtUAU5wpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx8Ngh4rvmtxnJwpEbGdrcN5Y29ycB4rvViA9JwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvVj42JwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx8Ngx4rvzqXjJwpEbGdrcN5Y29ycB4rwCgi_JwpEbGdrcN5Y29ycA-LT1JERVJFRC1TRVQ,0
http://sw.opencyc.org/concept/Mx4rwGwObpwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rp9dn-89ZRPaCiynzbmkuCg,0
http://sw.opencyc.org/concept/Mx4rvViXqpwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvVjNSpwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx8Ngh4rvrhK-JwpEbGdrcN5Y29ycA2DHiu9WOR2nCkRsZ2tw3ljb3JwHivAbA5unCkRsZ2tw3ljb3JwHivBAFdmnCkRsZ2tw3ljb3Jw,0
http://sw.opencyc.org/concept/Mx4r_YaGynS6EdaAAACgyZzFrg,0
http://sw.opencyc.org/concept/Mx4rvVjE1pwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvVjuY5wpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rwP4HYZwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rSxB5MsycEdmAAAACs0uFOQ,0
http://sw.opencyc.org/concept/Mx4rdgn2Qs4MEdmAAAACs0uFOQ,0
http://sw.opencyc.org/concept/Mx4rsiBgFCq8EdqAAAACs0uFOQ,0
http://sw.opencyc.org/concept/Mx4rvVE41HS6EdaAAACgyZzFrg,0
http://sw.opencyc.org/concept/Mx4rvVjD0JwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvVjVWpwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx8Ngh4rvrhK-JwpEbGdrcN5Y29ycA2DHiu9WOR2nCkRsZ2tw3ljb3JwHiu9WKbtnCkRsZ2tw3ljb3JwHivAcq-CnCkRsZ2tw3ljb3Jw,0
http://sw.opencyc.org/concept/Mx8Ngh4rvrhK-JwpEbGdrcN5Y29ycA2DHiu9WOR2nCkRsZ2tw3ljb3JwHiu9WKbtnCkRsZ2tw3ljb3JwHw2CHivA_XnfnCkRsZ2tw3ljb3JwHiu9WKbtnCkRsZ2tw3ljb3Jw,0
http://dbpedia.org/resource/Heritage_organizations,0
http://dbpedia.org/resource/Educational_organizations,0
http://dbpedia.org/resource/History_organizations,0
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Facilitates,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Norwegian,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Governance,2
http://dbpedia.org/resource/Americo-Liberian_people,0
http://dbpedia.org/resource/Monrovia,0
http://dbpedia.org/resource/Americo-Liberian_establishments,0
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Cape,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Western%20cape,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Hisp,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Support%20patient%20care,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Diagnose,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Data%20quality,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Data%20recording,2
http://dbpedia.org/resource/Manga,0
http://dbpedia.org/resource/Asian_comics,0
http://dbpedia.org/resource/Art_genres,0
http://dbpedia.org/resource/Civilizations,0
http://dbpedia.org/resource/Comics,0
http://dbpedia.org/resource/Fictional_Asians,0
http://purl.org/obo/owl/GO#GO_0051807,0
http://purl.org/obo/owl/GO#GO_0051834,0
http://sw.opencyc.org/concept/Mx8Ngh4rvrhK-JwpEbGdrcN5Y29ycA2DHiu9WOR2nCkRsZ2tw3ljb3JwHiu9WLAxnCkRsZ2tw3ljb3JwHw2CHivA_XnfnCkRsZ2tw3ljb3JwHiu9WLAxnCkRsZ2tw3ljb3Jw,0
http://sw.opencyc.org/concept/Mx8Ngh4rvrhK-JwpEbGdrcN5Y29ycA2DHiu9WOR2nCkRsZ2tw3ljb3JwHiu-xpp4nCkRsZ2tw3ljb3JwHw2CHivA_XnfnCkRsZ2tw3ljb3JwHiu-xpp4nCkRsZ2tw3ljb3Jw,0
http://sw.opencyc.org/concept/Mx4rRh__wMhMQdeRr7ffGIZWMw,0
http://sw.opencyc.org/concept/Mx8Ngh4rvrhK-JwpEbGdrcN5Y29ycA2DHiu9WOR2nCkRsZ2tw3ljb3JwHiu9WICnnCkRsZ2tw3ljb3JwHiu9WOwSnCkRsZ2tw3ljb3Jw,0
http://sw.opencyc.org/concept/Mx4rvVjsVZwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvViZCZwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx8Ngh4rvrhK-JwpEbGdrcN5Y29ycA2DHiu9WOR2nCkRsZ2tw3ljb3JwHiu9WJkJnCkRsZ2tw3ljb3JwHiu9WNT7nCkRsZ2tw3ljb3Jw,0
http://sw.opencyc.org/concept/Mx4rvVjU-5wpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/2008/06/10/concept/en/HomoSapiens,0
http://sw.opencyc.org/2008/06/10/concept/en/Person,0
http://sw.opencyc.org/concept/Mx4rC1k_6q00EdmAAAACs0uFOQ,0
http://sw.opencyc.org/concept/Mx4rv-KTVJwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvZWBA5wpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx8Ngh4rvrhK-JwpEbGdrcN5Y29ycA2DHiu9WOR2nCkRsZ2tw3ljb3JwHitUkXGm16kR2YAAAAKzqE7-Hiu-DVl4nCkRsZ2tw3ljb3Jw,0
http://sw.opencyc.org/concept/Mx8Ngh4rvrhK-JwpEbGdrcN5Y29ycA2EHiu9WOR2nCkRsZ2tw3ljb3JwHiu-DVl4nCkRsZ2tw3ljb3JwHiu-l5NunCkRsZ2tw3ljb3JwHivApQq0nCkRsZ2tw3ljb3Jw,0
http://sw.opencyc.org/concept/Mx8Ngx4rwROrhZwpEbGdrcN5Y29ycB4rvXPkDZwpEbGdrcN5Y29ycB4rwKUKtJwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvxwC-ZwpEbGdrcN5Y29ycA,0
http://purl.org/obo/owl/span#span_Process,0
http://www.w3.org/2000/10/rdf-tests/rdfcore/rdfs-no-cycles-in-subClassOf/test001#B,0
http://www.w3.org/2000/10/rdf-tests/rdfcore/rdfs-no-cycles-in-subClassOf/test001#A,0
http://dbpedia.org/resource/Greek_anime_and_manga_characters,0
http://dbpedia.org/resource/Fictional_Greeks,0
http://dbpedia.org/resource/Fictional_Europeans,0
http://umbel.org/umbel/rc/Yeast,0
http://umbel.org/umbel/rc/FoodIngredientOnly,0
http://umbel.org/umbel#FoodDrink,0
http://umbel.org/umbel/rc/EdibleStuff,0
http://umbel.org/umbel/rc/FoodOrDrinkOrIngredient,0
http://swpatho.ag-nbi.de/owldata/swpatho1/umlssn.owl#Pathologic_Function_T046,0
http://swpatho.ag-nbi.de/owldata/swpatho1/umlssn.owl#Biologic_Function_T038,0
http://swpatho.ag-nbi.de/owldata/swpatho1/umlssn.owl#Natural_Phenomenon_or_Process_T070,0
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Electronic%20patient%20records,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Nhs%20connecting,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Programme,2
http://micra.com/COSMO/COSMO.owl#Communication,0
http://micra.com/COSMO/COSMO.owl#InformationTransferEvent,0
http://micra.com/COSMO/COSMO.owl#ExternalReferringThing,0
http://micra.com/COSMO/COSMO.owl#GeneralizedTransfer,0
http://micra.com/COSMO/COSMO.owl#GivingSomethingAbstract,0
http://sw.opencyc.org/concept/Mx4rwA5A-5wpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rguFScwAKEdyHxgDggVfs8g,0
http://sw.opencyc.org/concept/Mx4rvblVd5wpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rwClYuZwpEbGdrcN5Y29ycA,0
